STATION,STATION_NAME,DATE,TAVG,TMAX,TMIN
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090711,-9999,31.7,22.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090712,-9999,34.4,23.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090713,-9999,30.6,21.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090714,-9999,33.3,21.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090715,-9999,33.9,21.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090716,-9999,30.0,21.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090717,-9999,31.1,18.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090718,-9999,28.3,16.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090719,-9999,27.2,16.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090720,-9999,28.3,15.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090721,-9999,30.0,16.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090722,-9999,28.9,21.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090723,-9999,28.9,19.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090724,-9999,30.6,17.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090725,-9999,32.8,20.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090726,-9999,32.2,22.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090727,-9999,32.2,21.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090728,-9999,28.3,22.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090729,-9999,30.0,22.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090730,-9999,31.7,22.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090731,-9999,30.0,23.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090801,-9999,32.2,21.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090802,-9999,30.6,22.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090803,-9999,32.8,21.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090804,-9999,33.9,22.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090805,-9999,29.4,22.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090806,-9999,31.7,20.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090807,-9999,32.8,22.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090808,-9999,33.3,22.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090809,-9999,32.8,22.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090810,-9999,32.8,23.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090811,-9999,33.3,23.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090812,-9999,31.1,21.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090813,-9999,32.8,19.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090814,-9999,33.3,21.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090815,-9999,32.8,22.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090816,-9999,31.1,22.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090817,-9999,28.3,22.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090818,-9999,31.1,22.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090819,-9999,30.6,22.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090820,-9999,31.1,21.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090821,-9999,31.1,21.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090822,-9999,28.9,17.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090823,-9999,26.1,15.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090824,-9999,28.9,13.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090825,-9999,30.0,18.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090826,-9999,31.1,20.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090827,-9999,31.1,21.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090828,-9999,28.3,21.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090829,-9999,30.0,20.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090830,-9999,25.0,20.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090831,-9999,27.8,18.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090901,-9999,26.1,17.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090902,-9999,27.2,20.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090903,-9999,27.2,18.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090904,-9999,30.0,17.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090905,-9999,23.3,20.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090906,-9999,30.0,20.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090907,-9999,30.6,20.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090908,-9999,28.9,20.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090909,-9999,30.0,20.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090910,-9999,28.9,20.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090911,-9999,22.8,20.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090912,-9999,28.9,20.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090913,-9999,26.7,21.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090914,-9999,28.9,21.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090915,-9999,28.9,22.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090916,-9999,29.4,22.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090917,-9999,30.0,20.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090918,-9999,28.9,21.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090919,-9999,25.0,21.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090920,-9999,28.9,22.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090921,-9999,24.4,21.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090922,-9999,28.3,22.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090923,-9999,29.4,22.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090924,-9999,29.4,22.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090925,-9999,31.1,21.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090926,-9999,25.0,21.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090927,-9999,27.2,19.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090928,-9999,29.4,12.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090929,-9999,22.8,9.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20090930,-9999,23.9,9.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091001,-9999,25.6,11.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091002,-9999,26.1,12.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091003,-9999,25.0,9.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091004,-9999,21.1,12.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091005,-9999,17.8,13.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091006,-9999,24.4,16.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091007,-9999,25.0,16.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091008,-9999,29.4,16.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091009,-9999,31.7,18.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091010,-9999,20.6,15.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091011,-9999,22.2,15.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091012,-9999,19.4,16.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091013,-9999,21.1,17.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091014,-9999,23.3,17.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091015,-9999,23.3,14.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091016,-9999,14.4,8.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091017,-9999,11.1,3.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091018,-9999,14.4,1.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091019,-9999,18.3,2.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091020,-9999,21.7,3.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091021,-9999,23.3,7.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091022,-9999,25.0,15.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091023,-9999,25.0,12.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091024,-9999,15.0,5.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091025,-9999,21.1,3.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091026,-9999,19.4,7.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091027,-9999,17.8,13.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091028,-9999,22.2,11.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091029,-9999,27.2,12.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091030,-9999,24.4,15.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091031,-9999,15.0,6.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091101,-9999,17.8,4.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091102,-9999,20.6,3.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091103,-9999,22.8,5.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091104,-9999,22.2,5.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091105,-9999,20.0,4.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091106,-9999,21.1,2.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091107,-9999,22.8,6.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091108,-9999,24.4,7.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091109,-9999,21.1,13.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091110,-9999,16.1,13.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091111,-9999,18.9,10.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091112,-9999,18.3,4.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091113,-9999,21.1,3.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091114,-9999,20.6,4.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091115,-9999,22.2,5.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091116,-9999,21.7,5.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091117,-9999,16.7,7.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091118,-9999,10.0,3.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091119,-9999,16.7,3.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091120,-9999,20.6,2.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091121,-9999,19.4,5.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091122,-9999,13.3,9.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091123,-9999,12.8,9.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091124,-9999,16.1,10.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091125,-9999,16.7,6.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091126,-9999,12.8,1.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091127,-9999,13.9,-1.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091128,-9999,17.8,0.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091129,-9999,20.0,5.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091130,-9999,15.6,1.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091201,-9999,11.1,0.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091202,-9999,19.4,7.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091203,-9999,8.3,3.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091204,-9999,8.9,1.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091205,-9999,5.6,-2.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091206,-9999,7.8,-4.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091207,-9999,11.7,2.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091208,-9999,21.1,9.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091209,-9999,20.6,3.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091210,-9999,6.7,-2.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091211,-9999,5.0,-2.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091212,-9999,7.8,2.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091213,-9999,15.0,7.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091214,-9999,19.4,12.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091215,-9999,17.8,2.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091216,-9999,7.2,-0.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091217,-9999,12.2,-0.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091218,-9999,8.9,3.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091219,-9999,6.7,3.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091220,-9999,7.8,-1.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091221,-9999,13.9,-2.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091222,-9999,16.1,0.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091223,-9999,15.0,8.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091224,-9999,15.0,8.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091225,-9999,13.9,-1.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091226,-9999,9.4,-2.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091227,-9999,11.7,-1.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091228,-9999,6.1,-1.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091229,-9999,9.4,-5.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091230,-9999,9.4,3.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20091231,-9999,12.2,6.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100101,-9999,7.2,-1.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100102,-9999,2.2,-6.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100103,-9999,2.2,-6.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100104,-9999,-2.2,-7.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100105,-9999,1.1,-10.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100106,-9999,3.9,-9.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100107,-9999,3.9,-6.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100108,-9999,-3.3,-9.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100109,-9999,0.0,-8.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100110,-9999,1.7,-8.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100111,-9999,7.2,-10.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100112,-9999,5.0,-6.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100113,-9999,10.0,-8.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100114,-9999,11.1,-4.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100115,-9999,16.7,-2.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100116,-9999,12.2,9.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100117,-9999,14.4,7.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100118,-9999,16.1,3.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100119,-9999,18.3,2.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100120,-9999,19.4,8.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100121,-9999,20.6,8.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100122,-9999,13.3,5.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100123,-9999,10.6,6.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100124,-9999,16.1,10.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100125,-9999,11.1,3.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100126,-9999,10.6,0.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100127,-9999,12.2,-2.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100128,-9999,16.7,0.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100129,-9999,7.8,2.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100130,-9999,7.8,-2.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100131,-9999,8.9,-2.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100201,-9999,12.8,-1.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100202,-9999,12.8,3.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100203,-9999,12.2,0.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100204,-9999,7.8,5.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100205,-9999,11.1,6.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100206,-9999,6.1,1.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100207,-9999,1.7,0.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100208,-9999,10.6,-1.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100209,-9999,9.4,-3.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100210,-9999,2.8,-4.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100211,-9999,6.1,-3.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100212,-9999,2.2,-4.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100213,-9999,8.3,-6.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100214,-9999,10.6,-1.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100215,-9999,6.7,-3.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100216,-9999,5.0,-6.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100217,-9999,8.3,-1.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100218,-9999,12.2,-4.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100219,-9999,15.0,-2.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100220,-9999,17.8,-1.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100221,-9999,20.6,1.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100222,-9999,15.0,5.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100223,-9999,7.2,2.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100224,-9999,8.9,-1.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100225,-9999,7.8,-5.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100226,-9999,11.7,-3.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100227,-9999,12.2,-1.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100228,-9999,15.0,-2.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100301,-9999,14.4,1.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100302,-9999,5.6,1.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100303,-9999,4.4,-1.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100304,-9999,10.6,-4.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100305,-9999,13.3,-3.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100306,-9999,16.1,-3.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100307,-9999,18.9,-1.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100308,-9999,22.8,1.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100309,-9999,20.0,7.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100310,-9999,14.4,11.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100311,-9999,23.3,13.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100312,-9999,18.3,11.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100313,-9999,11.7,6.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100314,-9999,11.1,6.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100315,-9999,11.7,7.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100316,-9999,10.6,7.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100317,-9999,11.1,7.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100318,-9999,18.9,6.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100319,-9999,22.2,3.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100320,-9999,21.1,6.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100321,-9999,17.2,2.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100322,-9999,7.2,2.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100323,-9999,20.0,6.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100324,-9999,22.2,6.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100325,-9999,16.7,11.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100326,-9999,14.4,5.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100327,-9999,21.1,4.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100328,-9999,20.6,10.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100329,-9999,18.3,8.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100330,-9999,20.6,3.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100331,-9999,25.6,5.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100401,-9999,28.3,8.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100402,-9999,27.8,10.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100403,-9999,24.4,14.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100404,-9999,27.8,13.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100405,-9999,31.1,13.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100406,-9999,31.1,15.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100407,-9999,26.7,17.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100408,-9999,21.7,10.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100409,-9999,21.7,5.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100410,-9999,24.4,5.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100411,-9999,26.1,8.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100412,-9999,28.3,8.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100413,-9999,27.2,11.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100414,-9999,28.3,11.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100415,-9999,28.3,13.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100416,-9999,28.9,13.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100417,-9999,28.3,12.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100418,-9999,22.8,7.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100419,-9999,23.9,7.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100420,-9999,23.9,10.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100421,-9999,24.4,7.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100422,-9999,27.8,10.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100423,-9999,27.8,15.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100424,-9999,22.8,17.2
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100425,-9999,26.7,16.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100426,-9999,18.3,13.3
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100427,-9999,18.3,7.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100428,-9999,21.1,5.6
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100429,-9999,25.0,8.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100430,-9999,27.2,15.0
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100501,-9999,27.2,21.1
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100502,-9999,26.1,22.8
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100503,-9999,28.3,16.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100504,-9999,30.0,13.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100505,-9999,30.0,13.9
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100506,-9999,31.1,16.7
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100507,-9999,31.1,19.4
GHCND:USW00013876,BIRMINGHAM AIRPORT AL US,20100508,-9999,25.6,12.2
